review,label
Good service. Happy to buy.,1.0
"Got the best deal possible with any apple product.Warranty is verified and totally valid.Being a developer I am no longer worried about signing devices any more (At least for next 4-5 years). So developers grab one asap if you need a cheaper phone to test your apps.If you find any deal thats better than mine go for it.However if you are switching from 4.5+ inches screen size phones, it may be difficult for you to accustom with the 4 inch screen 5s has, in regards with typing. So be ready for the keyboard typos.Otherwise the phone is best.",1.0
"Of course there is no doubt about Apple's quality. But i'm still confused why the MRP in the site shows 40,000 where as in the box it shows 30,000 only.@Amazon, do you have any answer?",1.0
The Phone is genuine no problems ..I checked with Apple support and they confirmed it has 365 days of warrantyVery happy with Amazon service and product ...Great deal and excellent phone !!!,1.0
"everything is great except siri, its not answering back.does any one has the same problem ?the other day i went to i store service center they did it right in an hour .............over all good",0.0
I phone display got some issues an it's a defective piece!!!Seriously not satisfied as Amazon site is not allowing to return the defective piece!!The phone only worked for a month!!!!,0.0
"Really a worth product, i love this so much. I felt bit heating problem when connected to 3G, but its normal when connected to Wifi. Its a Genuine product and has 1 year India warranty. It comes with IOS 8.1.3 out of the box. I got this in HDFC Amzon offer price, thanks to both of them. Am very happy",1.0
so poor product my iphone 5s touch plate is so weak and issue of camera sometime touch plate not working over all this product is so poor so don't buy in amazon I have rate u in minus -100*,0.0
Before time delivery with reasonable price,1.0
"Thanks To Amazon.in For Such A Perfeect & Quick Shipment. There Are No Words To Describe How Amazing An iPhone 5S Is. Hence, I Would Urge Any Buyer Looking For This iPhone To Just Go For It!!!",1.0
Excellent product! I personally took the phone to an Apple store to verify the genuinity. All good so far except for the head phones. Good Value for the price from Amazon. Delivered in one day,1.0
fast delivery and worth to buy.,1.0
product has  in india warranty.,1.0
Fantastic product.i had several experiences in buying from Amazon and i find it best in India.I can claim it as I have bought products from other also but not up to the mark. Keep it up.all the best,1.0
What should I tell. I'm in love with this phone.I bought it for 21499 from amazon .It's worth it's price.You might feel like 4 inch screen is a bit of loss for 22k but still then it's APPLE.,1.0
ek bar amazon try to kar hokar be fikari m in the love with my iphone 5s ... superb phone ...thank to amazon for wonderful price offerlove to shop from amazon .Apurva Pareek,1.0
Excellent delivery excellent productBest dealBest priceSet was in perfect packd conditionGot ma product befor promsd date5 star for amazonLuv t !!!,1.0
"I bought Apple 5S Gold. After unpacking the box I found that phone is not working.However, Amazon assured to refund full amount, but I lost faith on it..HIGHLY DISAPPOINTING :-(",0.0
best phone and great delivery from amazon,1.0
"the best online seller @amazon, thank you",1.0
3rd class product of apple sold by amazon,0.0
Best deliveryState of the art phone,1.0
Was not if I would get a genuine product but Amazon kept its name. Delivery was fast and the phone was brand new and undamaged plus everything was genuine the charger EarPods and the phone,1.0
"Delivered as promised! Apple! Had Apple 5 and battery was big issue. But, even in this 5s no big progress. Still Battery is a concern.Amazon did all ok, perfect shopping experience.",0.0
"I liked my iphone 5s , it was delivered by amazon on time. Only negative thing I observed for my phone is that its getting heated very soon. Other than that all features are working fine.",1.0
"best phone in class... seller is also very excellent... got my product in tym.. no issue nothng.. js awsome experience shopping in amazon! really meanful tag line "" Apni Dukan"" .",1.0
Nice product manufactured in November 2015. Got with ios9.1 pre-installed. Thank you irock services. But the delivery time has taken a bit long. But the product is very good and genuine.,1.0
"Till now turns out to be a great buy, got the best price and most important the offline stores even the apple resellers didn't had 32 gb in there stock but Amazon did...great job done ????",1.0
Awesome product & service by Amazon.....,1.0
Excellent delivery. Extremely satisfied.,1.0
"impressed with the service and product as wellbelow is link for unboxing video of iphone,do watch let me know how you felt.https://www.youtube.com/watch?v=3i85FFTO4xY",1.0
"Good and expensive,what more do you need to know about an iPhone.Its more of snob value for some. Amongst the many downsides is the fact that you dont get acknowledgement/delivery reports for sent text messages.",1.0
Price was surprising but one month warenty is less as I was told by apple costomer care but amazone in. Promise  me that one moth warenty is fulfilled by amazone . Now I am satisfied.,1.0
Received totaly genuine product with 1 year waranty (checked @apple.com) at 24500?. Purchased on 30th nov.15 working perfectly fine and a big thank u for the seller and the amazon (:,1.0
iPhone 5s. Everybody knows about the premium quality. Using iphone since iphone 3.Great hand phone and very satisfactory delivery time and package. Genuine product from Amazin.,1.0
amazon being so new to the Indian market is delivering way better service than the other brands out there.the phone is flawless.i don't think i can be any more satisfied.,1.0
